"cd_geouf","cd_geocmu","regiao","uf","estado","municipio","bioma","arcodesmat","matopiba","mun_ha","area_ha","year"
"31","3103801","SUDESTE","MG","MINAS GERAIS","ARAPUÁ","CERRADO","0","0","17389.40000000000","10285.16393312","2017"
"35","3503307","SUDESTE","SP","SÃO PAULO","ARARAS","CERRADO","0","0","64483.10000000000","88.35501529","2017"
"35","3503208","SUDESTE","SP","SÃO PAULO","ARARAQUARA","CERRADO","0","0","100362.50000000000","4310.74396549","2017"
"21","2101004","NORDESTE","MA","MARANHÃO","ARARI","CERRADO","0","0","110027.50000000000","1958.42217954","2017"
"51","5101001","CENTRO-OESTE","MT","MATO GROSSO","ARAGUAIANA","CERRADO","0","0","642296.59999999998","257879.92183052","2017"
"31","3104106","SUDESTE","MG","MINAS GERAIS","ARCEBURGO","CERRADO","0","0","16287.50000000000","2265.46333777","2017"
"31","3103504","SUDESTE","MG","MINAS GERAIS","ARAGUARI","CERRADO","0","0","272950.79999999999","48875.13814961","2017"
"31","3103900","SUDESTE","MG","MINAS GERAIS","ARAÚJOS","CERRADO","0","0","24552.20000000000","15698.43407709","2017"
"35","3503406","SUDESTE","SP","SÃO PAULO","AREALVA","CERRADO","0","0","50497.30000000000","12281.22009786","2017"
"35","3503604","SUDESTE","SP","SÃO PAULO","AREIÓPOLIS","CERRADO","0","0","8590.70000000000","49.42332247","2017"
"31","3104205","SUDESTE","MG","MINAS GERAIS","ARCOS","CERRADO","0","0","50987.30000000000","13696.55237459","2017"
"51","5101308","CENTRO-OESTE","MT","MATO GROSSO","ARENÁPOLIS","CERRADO","0","0","41558.50000000000","42.94026260","2017"
"17","1702406","NORTE","TO","TOCANTINS","ARRAIAS","CERRADO","0","0","578687.09999999998","0.26152897","2017"
"52","5201306","CENTRO-OESTE","GO","GOIÁS","ANICUNS","CERRADO","0","0","97923.00000000000","59737.49750813","2017"
"35","3503802","SUDESTE","SP","SÃO PAULO","ARTUR NOGUEIRA","CERRADO","0","0","17802.60000000000","2026.18164317","2017"
"35","3504008","SUDESTE","SP","SÃO PAULO","ASSIS","CERRADO","0","0","46060.90000000000","5377.91562765","2017"
"31","3104502","SUDESTE","MG","MINAS GERAIS","ARINOS","CERRADO","0","0","527941.90000000002","135458.88297963","2017"
"31","3104007","SUDESTE","MG","MINAS GERAIS","ARAXÁ","CERRADO","0","0","116406.20000000000","39063.46392289","2017"
"35","3504305","SUDESTE","SP","SÃO PAULO","AVAÍ","CERRADO","0","0","54068.90000000000","17553.79192113","2017"
"52","5202601","CENTRO-OESTE","GO","GOIÁS","AURILÂNDIA","CERRADO","0","0","56534.00000000000","39313.94822775","2017"
"52","5202809","CENTRO-OESTE","GO","GOIÁS","AVELINÓPOLIS","CERRADO","0","0","17423.50000000000","11480.48721116","2017"
"52","5202502","CENTRO-OESTE","GO","GOIÁS","ARUANÃ","CERRADO","0","0","305529.20000000001","169928.48396834","2017"
"35","3504503","SUDESTE","SP","SÃO PAULO","AVARÉ","CERRADO","0","0","121305.50000000000","14426.16017093","2017"
"52","5202353","CENTRO-OESTE","GO","GOIÁS","ARENÓPOLIS","CERRADO","0","0","107459.50000000000","60163.79038055","2017"
"35","3504800","SUDESTE","SP","SÃO PAULO","BÁLSAMO","CERRADO","0","0","14988.10000000000","2032.87993614","2017"
"31","3105004","SUDESTE","MG","MINAS GERAIS","BALDIM","CERRADO","0","0","55626.60000000000","18354.42844189","2017"
"31","3104809","SUDESTE","MG","MINAS GERAIS","AUGUSTO DE LIMA","CERRADO","0","0","125483.20000000000","48408.60570343","2017"
"52","5203104","CENTRO-OESTE","GO","GOIÁS","BALIZA","CERRADO","0","0","178484.39999999999","70373.04309712","2017"
"31","3105400","SUDESTE","MG","MINAS GERAIS","BARÃO DE COCAIS","CERRADO","0","0","34058.50000000000","1586.91300440","2017"
"52","5202155","CENTRO-OESTE","GO","GOIÁS","ARAGUAPAZ","CERRADO","0","0","219370.00000000000","123314.47166655","2017"
"52","5201504","CENTRO-OESTE","GO","GOIÁS","APORÉ","CERRADO","0","0","290005.59999999998","187653.31858864","2017"
"35","3505203","SUDESTE","SP","SÃO PAULO","BARIRI","CERRADO","0","0","44440.50000000000","864.94763285","2017"
"35","3505302","SUDESTE","SP","SÃO PAULO","BARRA BONITA","CERRADO","0","0","15012.10000000000","57.51001134","2017"
"29","2902708","NORDESTE","BA","BAHIA","BARRA","CERRADO","0","0","1142253.69999999995","42460.08443825","2017"
"51","5101704","CENTRO-OESTE","MT","MATO GROSSO","BARRA DO BUGRES","CERRADO","0","0","598156.90000000002","21339.20138517","2017"
"22","2201200","NORDESTE","PI","PIAUÍ","BARRAS","CERRADO","0","0","172250.79999999999","108.60520029","2017"
"35","3505609","SUDESTE","SP","SÃO PAULO","BARRINHA","CERRADO","0","0","14602.50000000000","72.96168018","2017"
"35","3505500","SUDESTE","SP","SÃO PAULO","BARRETOS","CERRADO","0","0","156616.10000000001","9951.81022240","2017"
"50","5002001","CENTRO-OESTE","MS","MATO GROSSO DO SUL","BATAYPORÃ","CERRADO","0","0","182802.39999999999","15811.97385171","2017"
"35","3505906","SUDESTE","SP","SÃO PAULO","BATATAIS","CERRADO","0","0","84952.60000000001","1651.24902771","2017"
"52","5203203","CENTRO-OESTE","GO","GOIÁS","BARRO ALTO","CERRADO","0","0","109324.80000000000","34980.49665321","2017"
"35","3506102","SUDESTE","SP","SÃO PAULO","BEBEDOURO","CERRADO","0","0","68319.20000000000","1495.16662125","2017"
"35","3506003","SUDESTE","SP","SÃO PAULO","BAURU","CERRADO","0","0","66768.39999999999","21058.97776429","2017"
"51","5101803","CENTRO-OESTE","MT","MATO GROSSO","BARRA DO GARÇAS","CERRADO","0","0","907929.09999999998","344435.42922157","2017"
"31","3106705","SUDESTE","MG","MINAS GERAIS","BETIM","CERRADO","0","0","34385.60000000000","2345.59687521","2017"
"50","5001904","CENTRO-OESTE","MS","MATO GROSSO DO SUL","BATAGUASSU","CERRADO","0","0","241759.89999999999","117854.16963147","2017"
"31","3106507","SUDESTE","MG","MINAS GERAIS","BERILO","CERRADO","0","0","58710.60000000000","25862.47600883","2017"
"31","3106200","SUDESTE","MG","MINAS GERAIS","BELO HORIZONTE","CERRADO","0","0","33140.10000000000","794.13627361","2017"
"31","3107000","SUDESTE","MG","MINAS GERAIS","BIQUINHAS","CERRADO","0","0","45894.80000000000","23886.77797082","2017"
"35","3506706","SUDESTE","SP","SÃO PAULO","BOA ESPERANÇA DO SUL","CERRADO","0","0","69074.80000000000","2325.97494745","2017"
"31","3107109","SUDESTE","MG","MINAS GERAIS","BOA ESPERANÇA","CERRADO","0","0","86066.89999999999","18996.58681789","2017"
"50","5002100","CENTRO-OESTE","MS","MATO GROSSO DO SUL","BELA VISTA","CERRADO","0","0","489260.29999999999","233493.53410438","2017"
"35","3506805","SUDESTE","SP","SÃO PAULO","BOCAINA","CERRADO","0","0","36392.60000000000","4132.90492799","2017"
"35","3506904","SUDESTE","SP","SÃO PAULO","BOFETE","CERRADO","0","0","65354.10000000000","4420.27600004","2017"
"50","5002159","CENTRO-OESTE","MS","MATO GROSSO DO SUL","BODOQUENA","CERRADO","0","0","250731.89999999999","74310.21147222","2017"
"31","3107703","SUDESTE","MG","MINAS GERAIS","BOM JESUS DO AMPARO","CERRADO","0","0","19561.10000000000","6059.51196294","2017"
"52","5203500","CENTRO-OESTE","GO","GOIÁS","BOM JESUS DE GOIÁS","CERRADO","0","0","140502.79999999999","14164.59081415","2017"
"52","5203401","CENTRO-OESTE","GO","GOIÁS","BOM JARDIM DE GOIÁS","CERRADO","0","0","189950.60000000001","99834.59221680","2017"
"35","3507159","SUDESTE","SP","SÃO PAULO","BOM SUCESSO DE ITARARÉ","CERRADO","0","0","13357.80000000000","281.91555079","2017"
"52","5203302","CENTRO-OESTE","GO","GOIÁS","BELA VISTA DE GOIÁS","CERRADO","0","0","127584.89999999999","66451.70781092","2017"
"52","5203559","CENTRO-OESTE","GO","GOIÁS","BONFINÓPOLIS","CERRADO","0","0","12342.70000000000","4735.51272446","2017"
"50","5001508","CENTRO-OESTE","MS","MATO GROSSO DO SUL","BANDEIRANTES","CERRADO","0","0","311568.40000000002","166445.90535373","2017"
"31","3105103","SUDESTE","MG","MINAS GERAIS","BAMBUÍ","CERRADO","0","0","145581.89999999999","75900.42361259","2017"
"51","5101852","CENTRO-OESTE","MT","MATO GROSSO","BOM JESUS DO ARAGUAIA","CERRADO","0","0","427421.79999999999","75260.29437829","2017"
"52","5203807","CENTRO-OESTE","GO","GOIÁS","BRITÂNIA","CERRADO","0","0","146300.60000000001","98077.69007689","2017"
"52","5203962","CENTRO-OESTE","GO","GOIÁS","BURITINÓPOLIS","CERRADO","0","0","24704.70000000000","10485.81806767","2017"
"35","3507902","SUDESTE","SP","SÃO PAULO","BROTAS","CERRADO","0","0","110137.39999999999","12226.53997182","2017"
"35","3507407","SUDESTE","SP","SÃO PAULO","BORBOREMA","CERRADO","0","0","55225.60000000000","3282.91074406","2017"
"31","3109204","SUDESTE","MG","MINAS GERAIS","BUENÓPOLIS","CERRADO","0","0","159988.10000000001","33849.82015818","2017"
"29","2904407","NORDESTE","BA","BAHIA","BREJOLÂNDIA","CERRADO","0","0","224720.79999999999","0.00000000","2017"
"52","5203906","CENTRO-OESTE","GO","GOIÁS","BURITI ALEGRE","CERRADO","0","0","89545.60000000001","14065.01108955","2017"
"29","2904753","NORDESTE","BA","BAHIA","BURITIRAMA","CERRADO","0","0","404673.59999999998","10545.07347611","2017"
"31","3108503","SUDESTE","MG","MINAS GERAIS","BOTUMIRIM","CERRADO","0","0","156888.39999999999","13872.34282635","2017"
"31","3107307","SUDESTE","MG","MINAS GERAIS","BOCAIÚVA","CERRADO","0","0","322762.70000000001","88604.89067110","2017"
"50","5002209","CENTRO-OESTE","MS","MATO GROSSO DO SUL","BONITO","CERRADO","0","0","493441.40000000002","195865.29027049","2017"
"31","3108602","SUDESTE","MG","MINAS GERAIS","BRASÍLIA DE MINAS","CERRADO","0","0","139948.39999999999","40361.89835639","2017"
"52","5203939","CENTRO-OESTE","GO","GOIÁS","BURITI DE GOIÁS","CERRADO","0","0","19929.20000000000","12054.24237056","2017"
"52","5204003","CENTRO-OESTE","GO","GOIÁS","CABECEIRAS","CERRADO","0","0","112691.20000000000","24337.26687568","2017"
"51","5101902","CENTRO-OESTE","MT","MATO GROSSO","BRASNORTE","CERRADO","0","0","1595913.50000000000","54.94704058","2017"
"35","3508009","SUDESTE","SP","SÃO PAULO","BURI","CERRADO","0","0","119591.00000000000","5197.12081412","2017"
"31","3108552","SUDESTE","MG","MINAS GERAIS","BRASILÂNDIA DE MINAS","CERRADO","0","0","250969.39999999999","72805.29752372","2017"
"22","2202000","NORDESTE","PI","PIAUÍ","BURITI DOS LOPES","CERRADO","0","0","68923.39999999999","1049.74143249","2017"
"35","3507506","SUDESTE","SP","SÃO PAULO","BOTUCATU","CERRADO","0","0","148264.20000000001","15108.40471827","2017"
"35","3508207","SUDESTE","SP","SÃO PAULO","BURITIZAL","CERRADO","0","0","26642.00000000000","1743.49030342","2017"
"53","5300108","CENTRO-OESTE","DF","DISTRITO FEDERAL","BRASÍLIA","CERRADO","0","0","577999.69999999995","99738.79265809","2017"
"52","5203575","CENTRO-OESTE","GO","GOIÁS","BONÓPOLIS","CERRADO","0","0","162848.60000000001","95223.65312985","2017"
"52","5203609","CENTRO-OESTE","GO","GOIÁS","BRAZABRANTES","CERRADO","0","0","12307.20000000000","7315.46941900","2017"
"31","3108206","SUDESTE","MG","MINAS GERAIS","BONFINÓPOLIS DE MINAS","CERRADO","0","0","185048.70000000001","37908.51447684","2017"
"31","3108255","SUDESTE","MG","MINAS GERAIS","BONITO DE MINAS","CERRADO","0","0","393645.50000000000","12719.12886434","2017"
"21","2102150","NORDESTE","MA","MARANHÃO","BREJO DE AREIA","CERRADO","0","0","98603.60000000001","548.51951535","2017"
"31","3107406","SUDESTE","MG","MINAS GERAIS","BOM DESPACHO","CERRADO","0","0","121354.60000000001","60856.20599848","2017"
"35","3507456","SUDESTE","SP","SÃO PAULO","BOREBI","CERRADO","0","0","34798.90000000000","889.12583366","2017"
"35","3507803","SUDESTE","SP","SÃO PAULO","BRODOWSKI","CERRADO","0","0","27845.80000000000","1661.26749316","2017"
"50","5002407","CENTRO-OESTE","MS","MATO GROSSO DO SUL","CAARAPÓ","CERRADO","0","0","208960.00000000000","346.31043069","2017"
"31","3109451","SUDESTE","MG","MINAS GERAIS","CABECEIRA GRANDE","CERRADO","0","0","103140.89999999999","33824.20309677","2017"
"35","3508306","SUDESTE","SP","SÃO PAULO","CABRÁLIA PAULISTA","CERRADO","0","0","23997.40000000000","4486.01600235","2017"
"31","3109303","SUDESTE","MG","MINAS GERAIS","BURITIS","CERRADO","0","0","522518.59999999998","109305.69600863","2017"
"31","3109402","SUDESTE","MG","MINAS GERAIS","BURITIZEIRO","CERRADO","0","0","721840.09999999998","159626.84125449","2017"
"31","3109600","SUDESTE","MG","MINAS GERAIS","CACHOEIRA DA PRATA","CERRADO","0","0","6138.10000000000","2467.42804013","2017"
"51","5102504","CENTRO-OESTE","MT","MATO GROSSO","CÁCERES","CERRADO","0","0","2459303.10000000009","71358.60056109","2017"
"52","5204201","CENTRO-OESTE","GO","GOIÁS","CACHOEIRA DE GOIÁS","CERRADO","0","0","42275.10000000000","26709.90322326","2017"
"31","3109808","SUDESTE","MG","MINAS GERAIS","CACHOEIRA DOURADA","CERRADO","0","0","20092.80000000000","291.35946403","2017"
"52","5204250","CENTRO-OESTE","GO","GOIÁS","CACHOEIRA DOURADA","CERRADO","0","0","52113.40000000000","2807.21352365","2017"
"21","2102374","NORDESTE","MA","MARANHÃO","CACHOEIRA GRANDE","CERRADO","0","0","70562.50000000000","2394.43459820","2017"
"31","3109907","SUDESTE","MG","MINAS GERAIS","CAETANÓPOLIS","CERRADO","0","0","15603.90000000000","7867.24871194","2017"
"31","3110004","SUDESTE","MG","MINAS GERAIS","CAETÉ","CERRADO","0","0","54253.10000000000","3757.60188072","2017"
"52","5204102","CENTRO-OESTE","GO","GOIÁS","CACHOEIRA ALTA","CERRADO","0","0","165455.39999999999","75844.02703428","2017"
"35","3509403","SUDESTE","SP","SÃO PAULO","CAJURU","CERRADO","0","0","66008.80000000000","4051.51321180","2017"
"52","5204557","CENTRO-OESTE","GO","GOIÁS","CALDAZINHA","CERRADO","0","0","24969.10000000000","14501.61348425","2017"
"52","5204300","CENTRO-OESTE","GO","GOIÁS","CAÇU","CERRADO","0","0","225101.00000000000","100766.75818818","2017"
"52","5204508","CENTRO-OESTE","GO","GOIÁS","CALDAS NOVAS","CERRADO","0","0","160843.89999999999","56259.09007900","2017"
"52","5204607","CENTRO-OESTE","GO","GOIÁS","CAMPESTRE DE GOIÁS","CERRADO","0","0","27381.50000000000","15360.52272683","2017"
"35","3509452","SUDESTE","SP","SÃO PAULO","CAMPINA DO MONTE ALEGRE","CERRADO","0","0","18503.10000000000","836.29584912","2017"
"35","3509502","SUDESTE","SP","SÃO PAULO","CAMPINAS","CERRADO","0","0","79457.10000000001","622.12081914","2017"
"52","5204656","CENTRO-OESTE","GO","GOIÁS","CAMPINAÇU","CERRADO","0","0","197437.50000000000","44596.67761363","2017"
"52","5204706","CENTRO-OESTE","GO","GOIÁS","CAMPINORTE","CERRADO","0","0","106719.30000000000","43527.32224589","2017"
"31","3111200","SUDESTE","MG","MINAS GERAIS","CAMPO BELO","CERRADO","0","0","52822.50000000000","0.00000000","2017"
"31","3111150","SUDESTE","MG","MINAS GERAIS","CAMPO AZUL","CERRADO","0","0","50591.40000000000","20422.19635562","2017"
"31","3111309","SUDESTE","MG","MINAS GERAIS","CAMPO DO MEIO","CERRADO","0","0","27542.60000000000","313.74529914","2017"
"52","5204805","CENTRO-OESTE","GO","GOIÁS","CAMPO ALEGRE DE GOIÁS","CERRADO","0","0","246299.29999999999","69483.23602083","2017"
"22","2202174","NORDESTE","PI","PIAUÍ","CAMPO LARGO DO PIAUÍ","CERRADO","0","0","47779.40000000000","296.17876319","2017"
"52","5204854","CENTRO-OESTE","GO","GOIÁS","CAMPO LIMPO DE GOIÁS","CERRADO","0","0","15955.70000000000","7442.65008954","2017"
"51","5102637","CENTRO-OESTE","MT","MATO GROSSO","CAMPO NOVO DO PARECIS","CERRADO","0","0","943442.50000000000","66247.67495011","2017"
"31","3111408","SUDESTE","MG","MINAS GERAIS","CAMPO FLORIDO","CERRADO","0","0","126424.50000000000","25276.46634357","2017"
"52","5204904","CENTRO-OESTE","GO","GOIÁS","CAMPOS BELOS","CERRADO","0","0","72406.89999999999","22168.34794090","2017"
"31","3111606","SUDESTE","MG","MINAS GERAIS","CAMPOS GERAIS","CERRADO","0","0","76950.39999999999","4405.89520439","2017"
"31","3111507","SUDESTE","MG","MINAS GERAIS","CAMPOS ALTOS","CERRADO","0","0","71064.50000000000","23857.11605412","2017"
"51","5102686","CENTRO-OESTE","MT","MATO GROSSO","CAMPOS DE JÚLIO","CERRADO","0","0","678728.19999999995","61746.89370508","2017"
"51","5102678","CENTRO-OESTE","MT","MATO GROSSO","CAMPO VERDE","CERRADO","0","0","476808.29999999999","80588.23546646","2017"
"35","3509809","SUDESTE","SP","SÃO PAULO","CAMPOS NOVOS PAULISTA","CERRADO","0","0","48419.90000000000","6327.01446102","2017"
"51","5102603","CENTRO-OESTE","MT","MATO GROSSO","CAMPINÁPOLIS","CERRADO","0","0","598170.69999999995","171944.22020624","2017"
"31","3111804","SUDESTE","MG","MINAS GERAIS","CANÁPOLIS","CERRADO","0","0","83973.70000000000","12788.25829108","2017"
"52","5204953","CENTRO-OESTE","GO","GOIÁS","CAMPOS VERDES","CERRADO","0","0","44164.50000000000","30732.32344663","2017"
"22","2202251","NORDESTE","PI","PIAUÍ","CANAVIEIRA","CERRADO","0","0","216287.39999999999","4164.15097170","2017"
"31","3112000","SUDESTE","MG","MINAS GERAIS","CANDEIAS","CERRADO","0","0","72051.20000000000","12558.03279623","2017"
"51","5102702","CENTRO-OESTE","MT","MATO GROSSO","CANARANA","CERRADO","0","0","1088237.89999999991","111305.90478883","2017"
"35","3510005","SUDESTE","SP","SÃO PAULO","CÂNDIDO MOTA","CERRADO","0","0","59581.10000000000","76.36093335","2017"
"35","3510104","SUDESTE","SP","SÃO PAULO","CÂNDIDO RODRIGUES","CERRADO","0","0","7089.20000000000","16.17973752","2017"
"22","2202307","NORDESTE","PI","PIAUÍ","CANTO DO BURITI","CERRADO","0","0","432564.20000000001","1302.52056694","2017"
"35","3510203","SUDESTE","SP","SÃO PAULO","CAPÃO BONITO","CERRADO","0","0","164023.00000000000","321.55989850","2017"
"31","3112307","SUDESTE","MG","MINAS GERAIS","CAPELINHA","CERRADO","0","0","96537.70000000000","8027.44015421","2017"
"31","3112406","SUDESTE","MG","MINAS GERAIS","CAPETINGA","CERRADO","0","0","29793.70000000000","6031.13841168","2017"
"31","3112505","SUDESTE","MG","MINAS GERAIS","CAPIM BRANCO","CERRADO","0","0","9533.30000000000","5209.70957587","2017"
"31","3112604","SUDESTE","MG","MINAS GERAIS","CAPINÓPOLIS","CERRADO","0","0","62071.60000000000","8482.36597626","2017"
"31","3112802","SUDESTE","MG","MINAS GERAIS","CAPITÓLIO","CERRADO","0","0","52180.20000000000","16788.06519527","2017"
"50","5002308","CENTRO-OESTE","MS","MATO GROSSO DO SUL","BRASILÂNDIA","CERRADO","0","0","580722.40000000002","307769.07266662","2017"
"22","2202505","NORDESTE","PI","PIAUÍ","CARACOL","CERRADO","0","0","161095.79999999999","0.00000000","2017"
"31","3112703","SUDESTE","MG","MINAS GERAIS","CAPITÃO ENÉAS","CERRADO","0","0","97157.60000000001","59242.98587817","2017"
"31","3113503","SUDESTE","MG","MINAS GERAIS","CARBONITA","CERRADO","0","0","145609.50000000000","8716.95900106","2017"
"35","3510708","SUDESTE","SP","SÃO PAULO","CARDOSO","CERRADO","0","0","63924.80000000000","3324.11329730","2017"
"31","3114006","SUDESTE","MG","MINAS GERAIS","CARMO DA MATA","CERRADO","0","0","35717.80000000000","458.80910460","2017"
"31","3114402","SUDESTE","MG","MINAS GERAIS","CARMO DO RIO CLARO","CERRADO","0","0","106568.50000000000","8132.28987025","2017"
"31","3114204","SUDESTE","MG","MINAS GERAIS","CARMO DO CAJURU","CERRADO","0","0","45580.80000000000","19828.63754886","2017"
"52","5205000","CENTRO-OESTE","GO","GOIÁS","CARMO DO RIO VERDE","CERRADO","0","0","41854.40000000000","26044.88716722","2017"
"31","3114550","SUDESTE","MG","MINAS GERAIS","CARNEIRINHO","CERRADO","0","0","206331.50000000000","37438.68023629","2017"
"35","3510807","SUDESTE","SP","SÃO PAULO","CASA BRANCA","CERRADO","0","0","86422.50000000000","2829.24804271","2017"
"31","3115003","SUDESTE","MG","MINAS GERAIS","CASCALHO RICO","CERRADO","0","0","36730.80000000000","15368.19525240","2017"
"35","3510906","SUDESTE","SP","SÃO PAULO","CÁSSIA DOS COQUEIROS","CERRADO","0","0","19168.30000000000","1244.57447221","2017"
"31","3115102","SUDESTE","MG","MINAS GERAIS","CÁSSIA","CERRADO","0","0","66580.20000000000","13718.04888719","2017"
"52","5205059","CENTRO-OESTE","GO","GOIÁS","CASTELÂNDIA","CERRADO","0","0","29797.70000000000","7605.63516447","2017"
"41","4104907","SUL","PR","PARANÁ","CASTRO","CERRADO","0","0","253150.29999999999","1310.86479152","2017"
"52","5205208","CENTRO-OESTE","GO","GOIÁS","CATURAÍ","CERRADO","0","0","20507.80000000000","12407.24990155","2017"
"31","3115474","SUDESTE","MG","MINAS GERAIS","CATUTI","CERRADO","0","0","28781.20000000000","2324.63453405","2017"
"22","2202653","NORDESTE","PI","PIAUÍ","CAXINGÓ","CERRADO","0","0","49106.30000000000","0.17850051","2017"
"35","3511300","SUDESTE","SP","SÃO PAULO","CEDRAL","CERRADO","0","0","19783.80000000000","92.72477229","2017"
"52","5205307","CENTRO-OESTE","GO","GOIÁS","CAVALCANTE","CERRADO","0","0","695366.59999999998","45943.48263305","2017"
"31","3115607","SUDESTE","MG","MINAS GERAIS","CEDRO DO ABAETÉ","CERRADO","0","0","28321.10000000000","9567.80567379","2017"
"31","3115805","SUDESTE","MG","MINAS GERAIS","CENTRALINA","CERRADO","0","0","32719.10000000000","5108.76519045","2017"
"35","3511409","SUDESTE","SP","SÃO PAULO","CERQUEIRA CÉSAR","CERRADO","0","0","51162.10000000000","6544.07138551","2017"
